TARGET;NAME_CONTRACT_TYPE;CODE_GENDER;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;AMT_CREDIT;NAME_INCOME_TYPE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;ORGANIZATION_TYPE;REGION_RATING_CLIENT;OCCUPATION_TYPE;APARTMENTS_AVG;BASEMENTAREA_AVG;YEARS_BUILD_AVG;COMMONAREA_AVG;ENTRANCES_AVG;LANDAREA_AVG
0;Cash loans;F;Y;2;153000;495000;Working;Secondary / secondary special;Married;House / apartment;Transport: type 4;3;Cleaning staff;0.2227;0.131;0.83;0;0.2069;0.0292
1;Cash loans;M;Y;1;315000;1080000;Working;Secondary / secondary special;Married;House / apartment;Business Entity Type 2;2;Laborers;0.0742;0.066;NA;NA;0.069;0.0805
0;Cash loans;F;N;0;112500;373135.5;Working;Secondary / secondary special;Single / not married;House / apartment;Transport: type 2;3;Core staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;1;144000;312840;Commercial associate;Secondary / secondary special;Married;House / apartment;Business Entity Type 3;2;Laborers;0.0959;0.0909;0.7756;0.197;0.2069;0.0842
0;Cash loans;M;N;1;126000;269550;Working;Secondary / secondary special;Married;House / apartment;Transport: type 2;2;Laborers;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;202500;376078.5;Pensioner;Secondary / secondary special;Widow;House / apartment;XNA;2;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;M;Y;0;180000;450000;Working;Secondary / secondary special;Single / not married;House / apartment;Self-employed;2;Sales staff;0.1119;0.1453;0.9388;0.0362;0.1724;0.154
0;Revolving loans;M;Y;0;292500;630000;Commercial associate;Secondary / secondary special;Married;House / apartment;Business Entity Type 3;1;Managers;0.1433;0.0104;0.6872;0.0199;0.2414;0.0627
0;Cash loans;M;Y;0;225000;545040;Commercial associate;Secondary / secondary special;Separated;House / apartment;Self-employed;2;Drivers;0.0124;NA;NA;NA;0.069;NA
0;Cash loans;F;Y;0;135000;962370;Pensioner;Secondary / secondary special;Married;House / apartment;XNA;2;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;1;112500;337923;State servant;Higher education;Married;House / apartment;School;3;Core staff;0.0814;0.1006;NA;NA;0.1379;NA
0;Revolving loans;F;Y;0;202500;157500;Working;Secondary / secondary special;Married;House / apartment;Industry: type 3;3;Sales staff;0.0964;NA;NA;NA;0.1379;NA
0;Cash loans;F;Y;0;112500;1090926;Working;Secondary / secondary special;Married;House / apartment;Self-employed;2;Sales staff;NA;NA;NA;NA;NA;NA
0;Cash loans;M;N;2;292500;971280;Commercial associate;Higher education;Married;House / apartment;Construction;1;Laborers;0.4041;0.2333;NA;NA;0.2414;NA
0;Cash loans;F;N;0;135000;521280;Commercial associate;Secondary / secondary special;Separated;House / apartment;Other;2;Accountants;0.1227;0.1241;0.6804;0.0531;0.2759;0.0974
0;Cash loans;F;Y;0;81000;675000;Working;Secondary / secondary special;Civil marriage;House / apartment;Self-employed;2;Sales staff;0.0433;0.0999;0.8164;0.0058;0.1379;0.0571
0;Cash loans;M;Y;0;67500;173092.5;Pensioner;Secondary / secondary special;Married;House / apartment;XNA;3;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;157500;227520;State servant;Higher education;Married;House / apartment;School;1;Core staff;NA;NA;NA;NA;0.1379;NA
0;Cash loans;F;Y;0;166500;1024740;Commercial associate;Secondary / secondary special;Married;House / apartment;Trade: type 2;2;Core staff;NA;NA;0.7756;NA;NA;0.0618
0;Cash loans;F;Y;1;112500;521280;Working;Secondary / secondary special;Civil marriage;House / apartment;Business Entity Type 3;2;Cooking staff;NA;NA;NA;NA;NA;NA
0;Cash loans;M;Y;2;157500;225000;State servant;Secondary / secondary special;Married;House / apartment;Other;2;Managers;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;94500;452385;Commercial associate;Secondary / secondary special;Widow;House / apartment;Business Entity Type 3;2;NA;0.0825;0;0.6940000000000001;0.0997;0.1379;0
0;Cash loans;F;Y;1;225000;1502941.5;Commercial associate;Higher education;Married;House / apartment;Kindergarten;2;Managers;NA;NA;NA;NA;NA;NA
0;Cash loans;M;N;0;292500;440784;Working;Secondary / secondary special;Married;House / apartment;Other;1;NA;0.066;0.0078;0.6396;0.0115;0.1379;0.0719
0;Revolving loans;F;Y;0;121500;202500;State servant;Secondary / secondary special;Married;House / apartment;Kindergarten;2;Core staff;0.0247;NA;NA;NA;0.0345;0.01
0;Cash loans;F;Y;0;112500;261000;Pensioner;Secondary / secondary special;Widow;House / apartment;XNA;2;NA;NA;NA;NA;NA;NA;NA
0;Revolving loans;F;Y;0;128250;247500;Working;Secondary / secondary special;Married;House / apartment;Government;3;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;M;N;1;157500;550489.5;State servant;Secondary / secondary special;Married;House / apartment;School;2;Core staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;N;0;180000;239850;Pensioner;Secondary / secondary special;Single / not married;House / apartment;XNA;2;NA;0.1485;0.1135;0.8436;0.0864;0.069;0.0993
0;Cash loans;F;Y;1;112500;1546020;Working;Lower secondary;Married;House / apartment;Business Entity Type 3;2;Laborers;NA;NA;NA;NA;NA;NA
0;Cash loans;F;N;2;81000;224136;State servant;Secondary / secondary special;Married;Office apartment;Kindergarten;1;Core staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;N;0;157500;284400;Pensioner;Higher education;Separated;House / apartment;XNA;2;NA;0.2959;0.1837;0.8096;0.1312;0.2414;0.1539
0;Cash loans;F;Y;0;211500;904500;Working;Secondary / secondary special;Married;House / apartment;Medicine;2;Private service staff;0.2227;0.1147;0.7484;NA;0.2069;0.1417
0;Cash loans;F;N;0;211500;269982;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;Transport: type 4;2;Laborers;0.1464;0.0822;0.7484;0.2146;0.1034;0.0679
0;Cash loans;F;Y;0;135000;161730;Commercial associate;Higher education;Civil marriage;House / apartment;Business Entity Type 3;2;Managers;0.0247;0;0.6940000000000001;0.0046;0.0345;0.0113
0;Cash loans;F;N;2;270000;697500;Commercial associate;Secondary / secondary special;Married;House / apartment;School;2;NA;0.0639;0.0569;NA;NA;0.069;NA
0;Cash loans;F;Y;1;112500;814041;Commercial associate;Secondary / secondary special;Married;House / apartment;Business Entity Type 2;1;Private service staff;0.3918;0.1744;0.7892;0.0026;0.1034;0.0328
0;Cash loans;F;Y;0;135000;1436850;Commercial associate;Incomplete higher;Single / not married;House / apartment;Business Entity Type 3;1;Sales staff;0.0464;0;NA;NA;0.0345;0.019
1;Revolving loans;M;N;1;171000;495000;Working;Secondary / secondary special;Separated;Rented apartment;Transport: type 2;2;Laborers;NA;NA;NA;NA;NA;NA
0;Cash loans;M;Y;0;67500;298512;Working;Secondary / secondary special;Married;House / apartment;Government;3;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;1;270000;298512;Working;Higher education;Widow;House / apartment;Self-employed;2;Managers;0.0928;0.1066;0.762;0.0184;0.2069;0.0703
0;Cash loans;F;Y;0;67500;226908;Pensioner;Secondary / secondary special;Widow;House / apartment;XNA;2;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;M;Y;0;112500;623749.5;Pensioner;Secondary / secondary special;Separated;House / apartment;XNA;3;NA;0.1742;0.0959;0.8164;0.0745;0.1034;0.0254
0;Cash loans;F;Y;0;58500;117162;Working;Secondary / secondary special;Married;Municipal apartment;Business Entity Type 2;2;Cleaning staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;157500;254700;Working;Secondary / secondary special;Married;House / apartment;Medicine;3;Medicine staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;N;0;135000;1256400;Working;Secondary / secondary special;Single / not married;With parents;Other;3;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;1;112500;675000;Working;Secondary / secondary special;Married;House / apartment;Self-employed;2;Core staff;NA;NA;NA;NA;NA;NA
1;Cash loans;M;Y;2;90000;227520;Working;Secondary / secondary special;Civil marriage;House / apartment;Self-employed;2;Laborers;0.0093;NA;NA;NA;0.0345;0.0143
0;Cash loans;M;N;0;135000;508495.5;Working;Secondary / secondary special;Separated;House / apartment;Housing;3;Laborers;0.0732;0.0403;0.6736;0.0152;0.1379;0.0152
0;Cash loans;F;Y;0;121500;490495.5;Working;Secondary / secondary special;Married;House / apartment;Other;2;Laborers;NA;NA;NA;NA;NA;NA
0;Cash loans;M;Y;0;180000;113076;Working;Secondary / secondary special;Married;House / apartment;Self-employed;2;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;202500;688500;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;Self-employed;2;Sales staff;0.1701;NA;NA;NA;NA;NA
0;Cash loans;M;N;0;450000;1546020;Pensioner;Higher education;Married;House / apartment;XNA;2;NA;0.0515;NA;NA;NA;0.1379;0.0423
0;Cash loans;F;Y;0;112500;208512;Working;Secondary / secondary special;Separated;House / apartment;Medicine;2;Secretaries;0.1309;0.1109;0.7348;0.0181;0.2759;0.0658
0;Cash loans;F;Y;0;74250;247275;Pensioner;Secondary / secondary special;Married;House / apartment;XNA;2;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;M;Y;0;202500;467257.5;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;XNA;2;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;F;N;0;90000;225000;Working;Higher education;Married;House / apartment;School;3;Drivers;NA;NA;NA;NA;NA;NA
0;Cash loans;F;N;1;81000;454500;Working;Secondary / secondary special;Civil marriage;Municipal apartment;Self-employed;3;Sales staff;0.0082;NA;NA;NA;0.0345;NA
1;Cash loans;M;Y;0;225000;1019610;Working;Secondary / secondary special;Married;House / apartment;Business Entity Type 3;2;Managers;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;1;121500;521280;Working;Secondary / secondary special;Single / not married;House / apartment;Business Entity Type 2;2;High skill tech staff;0.0959;0.1011;0.7756;0.0159;0.2759;0.0917
0;Cash loans;M;Y;1;225000;755190;Working;Secondary / secondary special;Civil marriage;House / apartment;Kindergarten;2;High skill tech staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;1;225000;825588;Commercial associate;Incomplete higher;Separated;House / apartment;Trade: type 3;2;Sales staff;0.0619;0.0603;0.7552;0;0.069;0.0156
0;Cash loans;F;Y;0;315000;815994;Commercial associate;Higher education;Married;House / apartment;Self-employed;2;Laborers;0.068;0.0422;0.6192;0.0069;0.1379;0.0655
0;Cash loans;F;N;0;81000;453514.5;Pensioner;Secondary / secondary special;Married;House / apartment;XNA;3;NA;0.0546;0.0355;0.8572;0.0789;0.0345;0.0481
0;Revolving loans;F;Y;0;135000;315000;Commercial associate;Secondary / secondary special;Married;Municipal apartment;Business Entity Type 2;1;Laborers;0.0825;0.0706;NA;NA;0.1379;0
0;Cash loans;F;Y;1;166500;1198548;Working;Secondary / secondary special;Married;With parents;Industry: type 3;2;Laborers;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;1;94500;408780;Commercial associate;Secondary / secondary special;Married;House / apartment;Business Entity Type 2;2;Laborers;0.1897;0.1305;0.8708;0.0681;0.3448;0.1243
0;Cash loans;M;Y;3;202500;1067940;Commercial associate;Secondary / secondary special;Married;House / apartment;Transport: type 4;3;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;M;Y;0;202500;2218500;Pensioner;Secondary / secondary special;Married;House / apartment;XNA;2;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;M;Y;1;99000;269550;Working;Secondary / secondary special;Married;House / apartment;Transport: type 2;2;Core staff;0.0082;0;0.7552;NA;0.0345;0.0071
0;Revolving loans;F;Y;0;157500;270000;Working;Secondary / secondary special;Married;House / apartment;Industry: type 11;1;Laborers;0.1423;0.0622;NA;NA;0.1034;NA
0;Cash loans;M;Y;0;225000;1339884;Commercial associate;Incomplete higher;Single / not married;Municipal apartment;Business Entity Type 1;3;NA;0.4;NA;NA;NA;0.4138;NA
0;Cash loans;F;Y;0;112500;528633;Working;Higher education;Married;House / apartment;Self-employed;2;Laborers;0.1443;0.1346;0.83;0.058;0.2759;0.0522
0;Revolving loans;F;Y;0;81000;225000;Pensioner;Secondary / secondary special;Married;House / apartment;XNA;2;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;135000;545040;Working;Secondary / secondary special;Civil marriage;House / apartment;Business Entity Type 2;2;Cleaning staff;NA;NA;NA;NA;NA;NA
0;Cash loans;M;Y;1;225000;450000;Working;Incomplete higher;Married;House / apartment;Business Entity Type 3;2;Laborers;0.067;0.0608;0.6464;NA;0.1379;0.0378
0;Cash loans;M;Y;0;270000;312768;Working;Higher education;Single / not married;House / apartment;Bank;2;Laborers;0.0825;NA;0.7008;0.0083;0.1724;0.0133
0;Cash loans;F;Y;2;202500;755190;Commercial associate;Secondary / secondary special;Married;House / apartment;Services;2;Private service staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;58500;284400;Pensioner;Secondary / secondary special;Separated;House / apartment;XNA;2;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;180000;1113840;Working;Secondary / secondary special;Married;House / apartment;Restaurant;2;Cooking staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;67500;373500;Working;Secondary / secondary special;Married;House / apartment;Government;2;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;F;N;0;67500;679500;Working;Secondary / secondary special;Married;House / apartment;Trade: type 3;2;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;1;315000;675000;State servant;Higher education;Civil marriage;House / apartment;Kindergarten;3;Core staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;225000;808650;Working;Incomplete higher;Married;House / apartment;Business Entity Type 3;2;NA;0.0598;NA;0.6872;0.0678;0.1034;0.0519
0;Revolving loans;F;Y;0;112500;270000;Working;Secondary / secondary special;Married;With parents;Mobile;2;Core staff;NA;NA;NA;NA;0.1034;NA
0;Cash loans;F;Y;1;90000;380533.5;Working;Secondary / secondary special;Married;House / apartment;Self-employed;2;Sales staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;1;135000;835380;Working;Secondary / secondary special;Married;House / apartment;Self-employed;2;Laborers;NA;NA;NA;NA;NA;NA
0;Cash loans;F;N;2;90000;867951;Working;Secondary / secondary special;Married;House / apartment;Police;3;Laborers;NA;NA;NA;NA;NA;NA
1;Cash loans;M;Y;0;202500;245002.5;Working;Secondary / secondary special;Married;House / apartment;Transport: type 4;2;Low-skill Laborers;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;225000;1024740;Commercial associate;Higher education;Married;House / apartment;Business Entity Type 3;1;Managers;NA;NA;NA;NA;NA;NA
0;Revolving loans;M;N;1;202500;270000;Working;Secondary / secondary special;Separated;House / apartment;Security;2;Security staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;63000;137520;Pensioner;Secondary / secondary special;Civil marriage;Municipal apartment;XNA;2;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;M;Y;0;166500;225000;Working;Higher education;Civil marriage;House / apartment;Business Entity Type 3;2;Laborers;NA;NA;NA;NA;NA;NA
0;Cash loans;M;Y;0;76500;816660;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;Self-employed;3;Laborers;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;1;171000;1247472;Working;Secondary / secondary special;Married;House / apartment;Business Entity Type 3;2;Sales staff;0.0082;0.0239;NA;NA;0.0345;0
0;Cash loans;F;N;0;112500;745429.5;Working;Secondary / secondary special;Married;House / apartment;Self-employed;3;Sales staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;65250;225000;Pensioner;Higher education;Separated;House / apartment;XNA;2;NA;0.0876;0.0972;0.7552;0.1313;0.2069;0.0782
0;Cash loans;F;Y;0;180000;755190;Pensioner;Secondary / secondary special;Widow;House / apartment;XNA;2;NA;0.1031;0.0939;NA;NA;0.2069;0.0819
0;Cash loans;M;N;1;315000;1288350;Commercial associate;Secondary / secondary special;Married;House / apartment;Business Entity Type 3;1;Managers;0.2969;0.1465;0.7416;0.092;0.2759;0
0;Cash loans;F;Y;0;54000;178290;Pensioner;Secondary / secondary special;Widow;Municipal apartment;XNA;2;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;144000;215640;Working;Secondary / secondary special;Single / not married;House / apartment;Business Entity Type 3;2;Laborers;NA;NA;NA;NA;NA;NA
0;Cash loans;M;Y;0;247500;582768;Working;Secondary / secondary special;Married;House / apartment;Self-employed;2;Laborers;NA;NA;NA;NA;NA;NA
0;Cash loans;F;N;0;90000;270000;Working;Secondary / secondary special;Widow;House / apartment;Self-employed;2;Low-skill Laborers;0.0021;NA;NA;NA;NA;NA
0;Cash loans;M;N;0;315000;1206000;Commercial associate;Higher education;Civil marriage;House / apartment;Business Entity Type 3;1;Laborers;0.1845;0.18;0.6872;0;0.3103;0.2551
0;Cash loans;F;Y;0;225000;512446.5;Working;Higher education;Separated;House / apartment;Trade: type 7;2;Sales staff;0.0165;0.0036;0.9728;0.0124;0.0345;0.005
0;Cash loans;F;Y;0;112500;1288350;Pensioner;Secondary / secondary special;Married;House / apartment;XNA;2;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;67500;1227901.5;Pensioner;Secondary / secondary special;Married;House / apartment;XNA;2;NA;0.0165;0;0.7688;NA;0.069;0.0676
0;Cash loans;F;Y;0;112500;112500;Commercial associate;Secondary / secondary special;Married;House / apartment;Medicine;2;NA;0.0247;NA;NA;NA;0.1034;NA
0;Cash loans;F;N;0;144000;272520;Working;Higher education;Civil marriage;House / apartment;Self-employed;2;Sales staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;1;67500;183294;Working;Secondary / secondary special;Single / not married;House / apartment;Other;2;Medicine staff;NA;NA;NA;NA;NA;NA
0;Cash loans;M;Y;0;225000;348264;Commercial associate;Secondary / secondary special;Single / not married;Municipal apartment;Business Entity Type 3;2;Laborers;0.0928;0.1007;0.762;0.0133;0.2069;0.1036
1;Cash loans;F;N;0;202500;755190;Commercial associate;Higher education;Single / not married;House / apartment;Business Entity Type 3;2;Waiters/barmen staff;0.0041;NA;NA;NA;NA;NA
0;Revolving loans;M;N;0;135000;180000;Commercial associate;Secondary / secondary special;Single / not married;Municipal apartment;Trade: type 7;3;Sales staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;2;247500;1575000;Working;Higher education;Married;House / apartment;Business Entity Type 3;3;Managers;NA;NA;NA;NA;NA;NA
0;Revolving loans;F;Y;2;126000;270000;Commercial associate;Higher education;Married;Rented apartment;Trade: type 7;2;Core staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;114750;593010;Pensioner;Secondary / secondary special;Single / not married;House / apartment;XNA;3;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;M;Y;2;180000;679500;Working;Secondary / secondary special;Married;House / apartment;Business Entity Type 3;2;Drivers;NA;NA;NA;NA;NA;NA
0;Cash loans;F;N;0;288000;808650;Pensioner;Secondary / secondary special;Married;House / apartment;XNA;2;NA;0.1206;NA;0.6464;NA;0.1379;NA
0;Cash loans;M;N;0;180000;1391418;Commercial associate;Secondary / secondary special;Married;House / apartment;Business Entity Type 3;2;NA;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;157500;500211;State servant;Higher education;Civil marriage;House / apartment;Government;2;Accountants;0.0082;0;NA;NA;0.0345;NA
0;Cash loans;F;N;0;67500;967500;Commercial associate;Secondary / secondary special;Married;House / apartment;Housing;3;Cleaning staff;0.0804;0;0.8368;0.03;0.0345;0.0448
0;Cash loans;F;Y;1;112500;808650;Working;Secondary / secondary special;Married;House / apartment;Self-employed;2;Sales staff;NA;NA;NA;NA;NA;NA
0;Cash loans;F;Y;0;90000;738000;Pensioner;Higher education;Single / not married;House / apartment;XNA;2;NA;0.5268;0.423;0.8028;0.1237;0.5172;0.4274
0;Revolving loans;F;Y;0;67500;180000;Working;Secondary / secondary special;Married;House / apartment;Transport: type 4;2;Laborers;0.2134;0.0987;NA;NA;0.2069;0.1624
0;Cash loans;M;Y;0;180000;997335;Working;Secondary / secondary special;Civil marriage;House / apartment;Government;3;High skill tech staff;NA;NA;NA;NA;NA;NA
0;Cash loans;M;Y;0;112500;473161.5;Working;Secondary / secondary special;Separated;House / apartment;Construction;2;Security staff;0.1196;0.0701;0.7688;0.0355;0.069;0.0544
0;Cash loans;M;N;0;180000;225000;Working;Higher education;Single / not married;House / apartment;Other;3;Core staff;0.0577;0.0468;0.8164;0.0063;0.1379;0.0467
